arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_current,arrest_id_y,charge_class_history,offense_category,arrest_date_history,y,charge_class_current,current_charge_felony,num_fel_arrests_last_year
6845142,1072559,55.02739726027397,M,White,2016-07-15,10369604,misdemeanor,other,2013-07-11,0,misdemeanor,0,0
2698916,754401,23.10958904109589,M,Black,2018-11-14,5643084,misdemeanor,drug,2017-06-14,0,misdemeanor,0,0
6203506,64186,35.85753424657534,M,Black,2017-01-24,5504869,misdemeanor,drug,2017-07-15,0,misdemeanor,0,0
2922536,71257,33.32054794520548,M,Black,2018-10-02,4495056,misdemeanor,property,2018-01-17,0,misdemeanor,0,0
5059604,910069,27.77260273972603,F,mixed,2017-10-05,4691118,misdemeanor,property,2017-12-05,1,misdemeanor,0,0
5627332,14836,26.013698630136982,M,White,2017-06-18,11976068,misdemeanor,violent,2017-08-25,0,misdemeanor,0,0
7200043,55112,46.46849315068493,M,White,2016-04-23,13657090,misdemeanor,property,2012-02-24,1,felony,1,0
6766557,27836,36.69041095890411,M,White,2016-08-09,6794553,misdemeanor,other,2016-07-30,0,misdemeanor,0,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,8636407,misdemeanor,other,2015-02-09,0,misdemeanor,0,0
3499759,545503,45.76438356164383,M,Black,2018-07-04,3499759,misdemeanor,violent,2018-07-04,0,misdemeanor,0,0
5598101,531993,52.59178082191781,M,White,2017-06-23,9242821,felony,property,2014-07-17,0,misdemeanor,0,0
4641585,379371,25.254794520547943,M,,2017-12-14,3316037,misdemeanor,property,2020-06-24,0,misdemeanor,0,1
3377463,324828,34.227397260273975,M,Black,2018-07-24,3377463,misdemeanor,violent,2018-07-24,0,misdemeanor,0,1
7021588,1074774,25.02465753424657,F,White,2016-05-24,10727131,felony,violent,2013-03-08,0,misdemeanor,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,9662198,misdemeanor,property,2014-03-06,1,misdemeanor,0,1
2977729,19918,27.96712328767123,M,White,2018-09-22,10922710,misdemeanor,property,2012-12-24,0,misdemeanor,0,0
5232450,23004,55.75890410958904,M,White,2017-09-07,5916990,misdemeanor,property,2017-04-07,0,misdemeanor,0,0
6984750,1059734,27.78904109589041,F,Black,2016-06-04,27579728,misdemeanor,other,2012-02-14,1,misdemeanor,0,1
7153262,883902,20.334246575342465,M,Black,2016-05-07,8237274,misdemeanor,property,2015-06-20,1,misdemeanor,0,1
4668826,29542,28.698630136986303,F,White,2017-12-09,8345650,misdemeanor,drug,2015-05-14,0,misdemeanor,0,0
7383051,3484,38.0,M,Black,2016-03-06,1863547,misdemeanor,violent,2019-04-18,0,misdemeanor,0,0
6357251,349867,23.82191780821918,F,White,2016-12-09,7064120,misdemeanor,drug,2016-05-12,0,felony,1,0
5289777,3357477,39.53150684931507,M,White,2017-08-28,5289777,misdemeanor,other,2017-08-28,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,8427396,misdemeanor,property,2015-04-19,0,misdemeanor,0,0
5296171,883909,31.32602739726028,F,White,2017-08-25,6479506,misdemeanor,drug,2016-11-01,0,misdemeanor,0,0
2472356,242203,20.197260273972603,M,Black,2018-12-29,3513350,felony,violent,2018-06-30,0,misdemeanor,0,1
7017218,162419,33.38082191780822,M,Black,2016-05-25,9205618,misdemeanor,drug,2014-07-30,0,misdemeanor,0,0
5168489,83708,33.92328767123288,M,Black,2017-09-16,440662,felony,violent,2020-01-03,1,felony,1,0
5291736,2535391,24.898630136986306,F,White,2017-08-26,5291736,misdemeanor,property,2017-08-26,0,misdemeanor,0,0
6275936,14413,41.59178082191781,F,White,2017-01-04,1255062,misdemeanor,other,2019-07-22,0,misdemeanor,0,0
4697408,49727,19.90684931506849,M,Black,2017-12-04,32666,misdemeanor,violent,2020-04-20,0,misdemeanor,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,4075863,misdemeanor,property,2018-04-02,0,misdemeanor,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,3646741,misdemeanor,other,2018-06-06,0,misdemeanor,0,0
6641052,13178,20.01095890410959,M,Black,2016-09-13,1769098,felony,drug,2020-06-06,1,felony,1,0
5143947,91724,29.24109589041096,M,Black,2017-09-21,5143947,misdemeanor,other,2017-09-21,0,misdemeanor,0,0
4771776,17881,31.526027397260275,M,Black,2017-11-21,5849348,misdemeanor,drug,2017-04-24,1,misdemeanor,0,1
6322340,1499946,25.86849315068493,M,White,2016-12-19,5974720,misdemeanor,violent,2017-03-24,0,misdemeanor,0,1
6595530,25238,20.353424657534248,M,White,2016-09-26,4890291,misdemeanor,other,2017-11-01,0,misdemeanor,0,0
4689683,860034,41.83287671232877,M,Black,2017-12-06,4444008,misdemeanor,property,2018-01-26,0,misdemeanor,0,1
6537189,1052139,48.367123287671234,M,White,2016-10-14,8212417,misdemeanor,other,2015-06-29,0,misdemeanor,0,0
6102845,55857,27.07945205479452,F,White,2017-02-17,9500677,misdemeanor,property,2014-04-29,0,misdemeanor,0,0
7291921,848761,30.10410958904109,M,White,2016-03-31,6909497,misdemeanor,property,2016-06-28,1,misdemeanor,0,3
5232571,1289480,43.96438356164384,F,White,2017-09-07,4884826,misdemeanor,drug,2017-11-02,0,misdemeanor,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,8008709,misdemeanor,property,2015-08-30,0,misdemeanor,0,0
5697246,15340,39.5972602739726,M,White,2017-05-31,749519,misdemeanor,other,2019-10-30,1,misdemeanor,0,1
7414853,965786,36.28767123287671,M,Black,2016-02-25,7414853,misdemeanor,other,2016-02-25,0,misdemeanor,0,0
6701778,42402,32.106849315068494,M,White,2016-08-27,6332623,misdemeanor,other,2016-12-15,0,misdemeanor,0,0
6486852,228688,22.01095890410959,M,Black,2016-10-29,6479185,misdemeanor,property,2016-11-01,0,misdemeanor,0,0
3168313,258315,37.42191780821918,M,,2018-08-18,3168313,misdemeanor,other,2018-08-18,0,misdemeanor,0,0
4185409,79145,26.87945205479452,F,White,2018-03-14,7417739,misdemeanor,property,2016-02-25,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,9065112,misdemeanor,other,2014-09-12,1,misdemeanor,0,0
6892253,206826,37.24109589041096,M,Black,2016-07-03,6933061,misdemeanor,other,2016-06-20,0,misdemeanor,0,0
6537189,1052139,48.367123287671234,M,White,2016-10-14,3011259,misdemeanor,property,2018-09-17,0,misdemeanor,0,0
3802665,741080,65.33972602739726,M,Black,2018-05-08,3802665,felony,other,2018-05-08,0,felony,1,0
5585793,239629,27.71780821917808,M,Black,2017-06-27,5585793,felony,violent,2017-06-27,1,felony,1,0
7063563,81423,51.45205479452055,M,Black,2016-05-12,7063563,felony,violent,2016-05-12,1,felony,1,0
5142809,243409,30.34794520547945,M,Black,2017-09-21,7994926,misdemeanor,property,2015-09-03,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,9294049,misdemeanor,property,2014-07-01,0,misdemeanor,0,0
6357251,349867,23.82191780821918,F,White,2016-12-09,3088279,misdemeanor,drug,2018-09-02,0,felony,1,0
4502396,29538,35.553424657534244,M,Black,2018-01-16,10741593,misdemeanor,other,2013-03-02,0,felony,1,0
7395386,1609935,41.40547945205479,,,2016-03-02,5397573,misdemeanor,violent,2017-08-07,0,misdemeanor,0,0
4521188,637495,23.410958904109588,M,Black,2018-01-12,9036262,felony,violent,2014-09-23,1,felony,1,0
6688760,80009,32.86027397260274,M,,2016-08-30,4898589,felony,property,2017-10-31,1,felony,1,3
3949162,25670,35.26301369863014,F,Black,2018-04-12,2215139,misdemeanor,property,2019-02-18,0,misdemeanor,0,0
3138306,51576,52.04657534246575,M,Black,2018-08-23,9259736,felony,violent,2014-07-11,0,misdemeanor,0,0
6724161,451627,44.64109589041096,M,Black,2016-08-21,9841521,misdemeanor,other,2014-01-01,1,felony,1,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1251682,misdemeanor,property,2019-07-23,0,misdemeanor,0,0
4500531,2406706,25.15890410958904,F,Black,2018-01-16,4120374,misdemeanor,violent,2018-03-26,0,misdemeanor,0,0
6403657,2134220,23.07945205479452,M,White,2016-11-20,6403657,misdemeanor,property,2016-11-20,0,misdemeanor,0,0
3864977,3097517,37.23561643835617,M,,2018-04-26,3811420,misdemeanor,property,2018-05-07,0,misdemeanor,0,1
7381538,27382,26.56438356164384,M,Black,2016-03-07,10066957,misdemeanor,property,2013-10-24,1,misdemeanor,0,0
3193787,1475717,33.11232876712329,F,White,2018-08-10,2137124,misdemeanor,drug,2019-03-05,0,misdemeanor,0,1
3039691,15353,34.391780821917806,F,White,2018-09-11,8101112,misdemeanor,violent,2015-07-31,1,misdemeanor,0,0
2989464,3007259,45.28767123287671,F,mixed,2018-09-20,2989464,misdemeanor,other,2018-09-20,0,misdemeanor,0,0
6957590,1297492,22.775342465753425,M,White,2016-06-13,10059325,misdemeanor,drug,2013-10-27,0,misdemeanor,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,6753608,misdemeanor,property,2020-10-02,0,misdemeanor,0,0
5132759,861665,34.63835616438356,M,Black,2017-09-23,2453763,misdemeanor,property,2019-01-03,0,misdemeanor,0,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,6203120,misdemeanor,other,2017-01-24,0,misdemeanor,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,5788530,felony,property,2017-05-10,1,misdemeanor,0,1
6724161,451627,44.64109589041096,M,Black,2016-08-21,9650515,felony,property,2014-03-10,1,felony,1,0
5775746,63188,18.78904109589041,M,Black,2017-05-14,5775746,misdemeanor,drug,2017-05-14,0,misdemeanor,0,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,9543598,felony,drug,2014-04-15,1,felony,1,1
4937826,56410,33.4027397260274,M,Black,2017-10-27,4046512,misdemeanor,property,2020-07-28,0,misdemeanor,0,0
7462166,75450,53.10410958904109,M,White,2016-02-16,1340657,misdemeanor,property,2019-07-08,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,2851472,misdemeanor,property,2018-10-16,1,misdemeanor,0,0
5847419,2293944,38.96712328767124,M,Other,2017-04-25,6498737,misdemeanor,property,2016-10-25,0,misdemeanor,0,0
4546237,38681,41.66301369863014,F,White,2018-01-08,4373819,misdemeanor,other,2018-02-07,0,misdemeanor,0,0
12005344,14260,19.30958904109589,M,,2018-01-15,2968582,misdemeanor,other,2018-09-24,0,misdemeanor,0,0
2939914,844881,22.983561643835618,M,White,2018-09-30,3427533,misdemeanor,other,2018-07-16,0,misdemeanor,0,0
6561693,540719,19.350684931506848,M,Black,2016-10-06,6176276,misdemeanor,other,2017-01-31,0,felony,1,0
3815617,1518057,24.646575342465752,M,Black,2018-05-05,3474569,misdemeanor,other,2018-07-08,0,misdemeanor,0,0
6766557,27836,36.69041095890411,M,White,2016-08-09,4636294,misdemeanor,violent,2017-12-16,0,misdemeanor,0,0
6649145,456897,24.86027397260274,M,Black,2016-09-11,10047622,misdemeanor,drug,2013-10-30,0,felony,1,0
5435848,57265,31.40821917808219,M,Black,2017-07-29,8917563,misdemeanor,property,2014-11-05,1,felony,1,0
5998375,339988,56.57534246575342,M,,2017-03-17,7136699,misdemeanor,property,2016-05-11,0,misdemeanor,0,1
7476023,942846,44.3013698630137,M,Black,2016-02-10,10882719,misdemeanor,drug,2013-01-10,0,misdemeanor,0,0
6028961,91718,29.572602739726022,M,Black,2017-03-09,5705461,misdemeanor,property,2017-05-30,0,misdemeanor,0,0
7307141,8778,34.32876712328767,M,Black,2016-03-26,6433082,felony,drug,2016-11-15,1,felony,1,2
5764522,318640,25.813698630136987,M,White,2017-05-16,5764522,misdemeanor,other,2017-05-16,0,misdemeanor,0,0
4153597,704623,33.53150684931507,M,Black,2018-03-20,4153597,misdemeanor,other,2018-03-20,0,misdemeanor,0,0
5883395,91690,25.66575342465753,M,Black,2017-04-17,8951771,misdemeanor,property,2014-10-23,0,misdemeanor,0,0
7153262,883902,20.334246575342465,M,Black,2016-05-07,8010993,felony,other,2015-08-29,1,misdemeanor,0,1
6990731,988645,18.816438356164383,M,Black,2016-06-02,7810024,misdemeanor,other,2015-10-29,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,9454615,misdemeanor,property,2014-05-15,1,misdemeanor,0,0
6781573,209421,55.67945205479453,M,Black,2016-08-04,6781573,misdemeanor,other,2016-08-04,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,7969506,misdemeanor,property,2015-09-10,0,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,5537995,misdemeanor,property,2017-07-07,1,misdemeanor,0,3
7349807,1805696,29.40821917808219,F,White,2016-03-15,7349807,misdemeanor,property,2016-03-15,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,4159969,misdemeanor,property,2018-03-19,1,misdemeanor,0,0
7381538,27382,26.56438356164384,M,Black,2016-03-07,5815814,misdemeanor,other,2017-05-03,1,misdemeanor,0,0
7200043,55112,46.46849315068493,M,White,2016-04-23,8253087,misdemeanor,other,2015-06-15,1,felony,1,0
3232676,265085,43.10410958904109,M,Black,2018-08-03,3783442,misdemeanor,property,2018-05-11,0,misdemeanor,0,0
3607980,35320,24.339726027397266,M,Black,2018-06-13,8103700,misdemeanor,other,2015-07-31,0,felony,1,2
5559287,1002535,23.715068493150685,M,Black,2017-07-04,2505949,misdemeanor,property,2018-12-20,0,misdemeanor,0,0
6822812,27924,20.48219178082192,M,White,2016-07-21,6653336,felony,property,2016-09-09,1,misdemeanor,0,0
6443817,33016,28.084931506849315,F,mixed,2016-11-13,11103213,misdemeanor,drug,2012-10-19,0,misdemeanor,0,0
5674108,923399,28.167123287671235,F,Black,2017-06-06,3170336,felony,violent,2018-08-17,0,misdemeanor,0,0
5118851,2556504,39.15068493150685,F,White,2017-09-26,5118851,misdemeanor,property,2017-09-26,0,misdemeanor,0,0
5974182,1518439,65.68219178082192,M,Black,2017-03-24,5974182,misdemeanor,other,2017-03-24,0,misdemeanor,0,0
4973926,1123886,25.756164383561643,M,Black,2017-10-22,9321573,misdemeanor,drug,2014-06-22,0,misdemeanor,0,0
3138306,51576,52.04657534246575,M,Black,2018-08-23,2465786,misdemeanor,other,2018-12-31,0,misdemeanor,0,0
2586870,24750,35.0958904109589,M,White,2018-12-06,3260467,misdemeanor,property,2018-07-29,0,misdemeanor,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,2446919,misdemeanor,other,2019-01-04,0,misdemeanor,0,0
4448872,27558,37.512328767123286,M,Black,2018-01-25,8126487,misdemeanor,other,2015-07-24,0,misdemeanor,0,0
3138306,51576,52.04657534246575,M,Black,2018-08-23,759961,felony,violent,2019-10-28,0,misdemeanor,0,0
7220104,482239,46.33698630136986,M,White,2016-04-18,7196659,misdemeanor,property,2016-04-25,1,misdemeanor,0,2
5998375,339988,56.57534246575342,M,,2017-03-17,7270525,misdemeanor,property,2016-04-05,0,misdemeanor,0,1
7307171,1309468,35.24931506849315,F,White,2016-03-26,8956296,misdemeanor,property,2014-10-21,0,misdemeanor,0,0
4546237,38681,41.66301369863014,F,White,2018-01-08,3226110,misdemeanor,property,2018-08-04,0,misdemeanor,0,0
5866672,1284992,38.0958904109589,M,White,2017-04-20,5866672,misdemeanor,other,2017-04-20,0,misdemeanor,0,0
4079940,15930,26.504109589041096,M,Black,2018-03-31,10502013,misdemeanor,violent,2013-05-25,0,misdemeanor,0,0
5413918,845123,46.97260273972603,M,Black,2017-08-03,5413918,misdemeanor,drug,2017-08-03,1,misdemeanor,0,0
3212729,40226,31.235616438356164,M,Black,2018-08-07,3212729,misdemeanor,other,2018-08-07,0,misdemeanor,0,0
4434854,94941,25.70958904109589,M,Black,2018-01-28,4434854,felony,property,2018-01-28,0,felony,1,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,8485158,misdemeanor,property,2015-04-01,0,misdemeanor,0,0
7307141,8778,34.32876712328767,M,Black,2016-03-26,7307141,felony,violent,2016-03-26,1,felony,1,2
2586870,24750,35.0958904109589,M,White,2018-12-06,10459922,misdemeanor,other,2013-06-08,0,misdemeanor,0,0
5705381,720250,31.14246575342466,M,Black,2017-05-30,3058464,misdemeanor,violent,2018-09-07,0,misdemeanor,0,0
5879415,1788,46.96164383561644,M,,2017-04-17,10853148,felony,property,2013-01-22,0,felony,1,0
5427759,81982,26.80821917808219,M,Black,2017-07-31,8369036,misdemeanor,other,2015-05-07,1,felony,1,0
6746136,358458,28.85753424657534,M,mixed,2016-08-13,8247591,misdemeanor,other,2015-06-16,0,misdemeanor,0,0
4283852,1543625,56.85753424657534,M,Black,2018-02-25,6961930,misdemeanor,violent,2016-06-12,0,misdemeanor,0,0
3377463,324828,34.227397260273975,M,Black,2018-07-24,4990017,misdemeanor,other,2017-10-18,0,misdemeanor,0,1
7563566,49472,32.298630136986304,M,Black,2016-01-14,8878812,misdemeanor,drug,2014-11-18,1,felony,1,4
5140950,56946,38.2027397260274,M,Black,2017-09-21,10222850,felony,drug,2013-08-28,0,felony,1,1
5828497,51883,25.980821917808218,M,mixed,2017-04-30,5828497,misdemeanor,violent,2017-04-30,0,misdemeanor,0,0
5739857,1499779,58.48219178082192,F,Black,2017-05-23,5739857,misdemeanor,other,2017-05-23,0,misdemeanor,0,0
3388991,1003853,42.69041095890411,M,White,2018-07-23,4713078,felony,property,2017-12-01,0,felony,1,1
5291769,3192537,49.96986301369863,M,White,2017-08-26,5291769,misdemeanor,other,2017-08-26,0,misdemeanor,0,0
5847419,2293944,38.96712328767124,M,Other,2017-04-25,6488989,misdemeanor,property,2016-10-28,0,misdemeanor,0,0
3550258,404843,32.032876712328765,M,mixed,2018-06-23,9299717,misdemeanor,drug,2014-06-29,0,misdemeanor,0,0
6978316,80524,38.4,M,Black,2016-06-06,7785220,felony,property,2015-11-05,1,felony,1,2
4837325,51323,32.26027397260274,M,White,2017-11-13,4837325,felony,property,2017-11-13,1,felony,1,3
3394043,961194,55.55068493150685,M,Black,2018-07-20,7935283,misdemeanor,property,2015-09-21,0,misdemeanor,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,7481974,felony,property,2016-02-09,0,felony,1,1
6759183,79024,37.75616438356165,M,Black,2016-08-10,11999149,misdemeanor,other,2018-12-13,0,misdemeanor,0,0
5879415,1788,46.96164383561644,M,,2017-04-17,10853147,felony,violent,2013-01-22,0,felony,1,0
7162955,1134876,42.97808219178082,M,Black,2016-05-04,6993967,felony,drug,2016-06-01,1,misdemeanor,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,3717016,felony,property,2018-05-23,1,misdemeanor,0,1
7464288,1499680,24.88767123287672,F,Black,2016-02-15,7464288,misdemeanor,property,2016-02-15,0,misdemeanor,0,0
7466353,858453,43.83013698630137,M,White,2016-02-13,7466353,misdemeanor,other,2016-02-13,0,misdemeanor,0,0
7601167,1330380,37.36164383561644,M,Black,2016-01-04,7601167,misdemeanor,other,2016-01-04,0,misdemeanor,0,0
5351996,101770,26.92602739726028,F,,2017-08-15,9539633,misdemeanor,drug,2014-04-16,0,misdemeanor,0,0
3250281,48211,34.2,M,White,2018-07-30,10912072,felony,violent,2012-12-29,0,misdemeanor,0,0
5828497,51883,25.980821917808218,M,mixed,2017-04-30,11282533,misdemeanor,violent,2012-08-18,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,8731662,misdemeanor,other,2015-01-14,0,misdemeanor,0,0
6148186,1335744,32.846575342465755,F,Black,2017-02-07,1494336,misdemeanor,violent,2019-06-06,1,misdemeanor,0,1
3128626,230959,28.09041095890411,M,mixed,2018-08-25,5389656,misdemeanor,property,2017-08-08,0,misdemeanor,0,0
5883395,91690,25.66575342465753,M,Black,2017-04-17,8440742,misdemeanor,property,2015-04-15,0,misdemeanor,0,0
7021588,1074774,25.02465753424657,F,White,2016-05-24,11505120,misdemeanor,other,2012-06-04,0,misdemeanor,0,0
2586870,24750,35.0958904109589,M,White,2018-12-06,4626101,misdemeanor,violent,2017-12-18,0,misdemeanor,0,0
6988269,3561023,28.46027397260274,F,Black,2016-06-03,6988269,misdemeanor,violent,2016-06-03,0,misdemeanor,0,0
5919982,960846,26.92328767123288,F,Black,2017-04-06,6256563,misdemeanor,property,2017-01-09,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,4514795,misdemeanor,property,2018-01-13,0,misdemeanor,0,0
3607980,35320,24.339726027397266,M,Black,2018-06-13,7298388,misdemeanor,property,2016-03-29,0,felony,1,2
6688760,80009,32.86027397260274,M,,2016-08-30,6836128,felony,property,2016-07-18,1,felony,1,3
4502396,29538,35.553424657534244,M,Black,2018-01-16,10596274,misdemeanor,property,2013-04-22,0,felony,1,0
3682942,1460821,23.68493150684932,M,mixed,2018-05-30,3682942,misdemeanor,other,2018-05-30,0,misdemeanor,0,0
7153262,883902,20.334246575342465,M,Black,2016-05-07,9041192,felony,violent,2014-09-22,1,misdemeanor,0,1
7255033,69058,49.24931506849315,F,mixed,2016-04-10,11238732,felony,violent,2012-09-03,1,misdemeanor,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,10142531,misdemeanor,property,2013-09-25,0,misdemeanor,0,1
6585372,1116388,26.942465753424656,M,Black,2016-09-29,10558270,misdemeanor,property,2013-05-06,1,misdemeanor,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,6010030,misdemeanor,property,2017-03-14,0,misdemeanor,0,1
4612868,957946,33.43835616438356,F,White,2017-12-20,9311375,misdemeanor,violent,2014-06-25,0,misdemeanor,0,0
6759183,79024,37.75616438356165,M,Black,2016-08-10,11937267,misdemeanor,violent,2015-08-11,0,misdemeanor,0,0
7200043,55112,46.46849315068493,M,White,2016-04-23,9516600,misdemeanor,drug,2014-04-23,1,felony,1,0
3739546,207810,27.51780821917808,M,Black,2018-05-20,3739546,misdemeanor,violent,2018-05-20,0,misdemeanor,0,0
6390045,995275,45.11506849315069,M,mixed,2016-11-23,3471218,misdemeanor,property,2018-07-09,0,misdemeanor,0,0
4573842,76733,27.47945205479452,F,White,2017-12-30,4609649,misdemeanor,drug,2017-12-21,0,misdemeanor,0,1
